desc,valor,metraje,url,metraje_2,lat,lng
4 Dormitorios en La Blanqueada,225000,140.0,https://www.gallito.com.uy/casa-en-venta-padron-unico-4-dormitorios-garaje-parriller-inmuebles-25417536,140.0,-34.88489,-56.15666
2 Dormitorios en Lezica,230000,380.0,https://www.gallito.com.uy/casa-gje-galpon-de-220-m2-y-terreno-de-1475-m2-inmuebles-27378837,1475.0,-34.80736,-56.25673
2 Dormitorios en Buceo,230000,,https://www.gallito.com.uy/casa-en-venta-en-puertito-del-buceo-inmuebles-27142708,60.0,,
2 Dormitorios en La Blanqueada,230000,110.0,https://www.gallito.com.uy/encantadora-en-dos-plantas-con-garaje-jardin-y-parrillero-inmuebles-26882617,152.0,-34.88761,-56.14422
3 Dormitorios en Prado,230000,169.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-y-escritorio-prado-cochera-inmuebles-27234846,169.0,-34.86091,-56.2141
3 Dormitorios en Paso Molino,230000,169.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-y-escritorio-paso-molino-cocher-inmuebles-27161516,169.0,-34.86091,-56.2141
3 Dormitorios en Prado,236000,1.0,https://www.gallito.com.uy/muy-linda-casa-con-todas-las-comodidades-prox-molinos-de-inmuebles-26096666,388.0,,
2 Dormitorios en Reducto,240000,122.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-cochera-fondo-verde-atahualpa-inmuebles-27241022,375.0,-34.85821,-56.19254
3 Dormitorios en Union,240000,130.0,https://www.gallito.com.uy/hermosa-casa-que-tiene-todo-gran-fondo-inmuebles-27324339,400.0,,
Más de 4 dormitorios en Reducto,243000,217.0,https://www.gallito.com.uy/dueño-vende-casa-mas-dos-apartamentos-padron-unico-reducto-inmuebles-27513898,233.0,-34.87698,-56.1883
3 Dormitorios en Prado,248000,90.0,https://www.gallito.com.uy/proximo-a-millan-y-micenas-padron-unico-en-1-planta-inmuebles-27149566,90.0,-34.86014,-56.19216
Más de 4 dormitorios en Brazo Oriental,249000,,https://www.gallito.com.uy/casa-en-venta-brazo-oriental-inmuebles-27379043,497.0,-34.85806,-56.1791
3 Dormitorios en Malvin,250000,,https://www.gallito.com.uy/oportunidad-exc-construccion-de-epoca-veala-si-banco-inmuebles-25623794,140.0,,
2 Dormitorios en Pocitos,250000,72.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-garaje-a-estrenar-en-pocitos-inmuebles-27415912,93.0,-34.90579,-56.14253
2 Dormitorios en Carrasco Norte,250000,77.0,https://www.gallito.com.uy/carrasco-norte-unidades-duplex-2dorm-2b-2cochparrillero-inmuebles-25553624,90.0,-34.87018,-56.06517
2 Dormitorios en Malvin,250000,70.0,https://www.gallito.com.uy/venta-casa-en-malvin-ph-gran-jardin-2-dormitorios-y-gge-inmuebles-26261259,230.0,-34.89082,-56.11048
3 Dormitorios en Jacinto Vera,250000,,https://www.gallito.com.uy/imperial-vende-casa-3dorm-patio-y-demas-comodidades-inmuebles-27008296,200.0,-34.87187,-56.17516
2 Dormitorios en Pocitos,250000,72.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-pocitos-a-estrenar-con-terraza-inmuebles-27272299,93.0,-34.90579,-56.14253
Más de 4 dormitorios en Prado,250000,226.0,https://www.gallito.com.uy/venta-de-2-inmuebles-en-el-mismo-padron-prado-inmuebles-26144533,323.0,,
2 Dormitorios en Puerto Buceo,250000,80.0,https://www.gallito.com.uy/casa-2-plantas-prox-puerto-de-buceo-inmuebles-27300544,110.0,-34.90124,-56.13059
2 Dormitorios en Punta Gorda,255000,82.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-prox-al-mar-punta-gorda-inmuebles-27388308,87.0,,
3 Dormitorios en Jacinto Vera,255000,,https://www.gallito.com.uy/muy-linda-casa-reciclada-a-metros-de-garibaldi-y-inmuebles-27229302,158.0,-34.91337,-54.94264
3 Dormitorios en Malvin Norte,259000,,https://www.gallito.com.uy/espectacular-casa-a-la-venta-patio-parrilla-cochera-inmuebles-27493995,100.0,,
3 Dormitorios en Malvin Norte,259000,,https://www.gallito.com.uy/increible-casa-a-la-venta-tipo-ph-patio-parrillero-g-inmuebles-27493982,100.0,,
3 Dormitorios en Malvin Norte,259000,,https://www.gallito.com.uy/increible-casa-a-la-venta-tipo-ph-cochera-patio-inmuebles-27449017,100.0,-34.88574,-56.10585
3 Dormitorios en Malvin Norte,259000,,https://www.gallito.com.uy/increible-casa-a-la-venta-tipo-ph-cochera-patio-parr-inmuebles-27449030,100.0,-34.88565,-56.1057
3 Dormitorios en Malvin,259000,100.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-25588213,100.0,-34.88539,-56.1008
3 Dormitorios en Malvin,259000,100.0,https://www.gallito.com.uy/hermosas-casa-en-ph-independientes-con-cochera-y-patio-inmuebles-27434254,100.0,-34.8857,-56.10036
3 Dormitorios en Malvin Norte,259000,,https://www.gallito.com.uy/hermosas-casa-en-ph-independientes-con-cochera-y-patio-inmuebles-27442087,100.0,-34.88518,-56.10068
3 Dormitorios en Carrasco,260000,95.0,https://www.gallito.com.uy/casa-ph-en-carrasco-3-dormitorios-3-baños-garaje-inmuebles-25587973,200.0,-34.88162,-56.078
4 Dormitorios en Carrasco Norte,260000,,https://www.gallito.com.uy/casa-venta-barbacoa-garage-carrasco-norte-montevideo-g-inmuebles-27558191,205.0,-34.86931,-56.11201
4 Dormitorios en Malvin Norte,260000,,https://www.gallito.com.uy/casa-venta-piscina-garage-malvin-norte-montevideo-g-inmuebles-27558190,205.0,-34.86808,-56.1134
4 Dormitorios en Otro,260000,,https://www.gallito.com.uy/casa-venta-4-dormitorios-garage-montevideo-imasuy-g-inmuebles-27558192,205.0,-34.86889,-56.1125
3 Dormitorios en Palermo,260000,160.0,https://www.gallito.com.uy/casa-en-venta-en-palermo-inmuebles-27347237,160.0,,
3 Dormitorios en Buceo,265000,112.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-garaje-en-buceo-inmuebles-26918130,178.0,-34.89914,-56.13315
3 Dormitorios en Buceo,265000,112.0,https://www.gallito.com.uy/lo-mas-buscado-y-a-mts-del-montevideo-shopping-inmuebles-24696239,178.0,-34.89952,-56.13343
3 Dormitorios en Buceo,265000,112.0,https://www.gallito.com.uy/casa-venta-buceo-3-dormitorios-imasuy-gr-inmuebles-26251647,112.0,,
2 Dormitorios en Malvin,269000,,https://www.gallito.com.uy/casa-en-malvin-sur-2-dormitorios-2-baños-y-parrlillero-inmuebles-27266648,153.0,-34.90721,-56.19027
3 Dormitorios en Aguada,270000,135.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-aguada-inmuebles-27479639,364.0,-34.89678,-56.18756
3 Dormitorios en Prado,270000,,https://www.gallito.com.uy/oficina-sosa-gauchos-esquina-raffo-chalet-de-buena-constr-inmuebles-26181304,500.0,-34.85369,-56.21265
Más de 4 dormitorios en Brazo Oriental,273000,180.0,https://www.gallito.com.uy/excelente-presencia-sobre-br-artigas-inmuebles-18800188,220.0,-34.87086,-56.18087
2 Dormitorios en Pocitos,275000,70.0,https://www.gallito.com.uy/venta-de-casa-de-2-dormitorios-en-pocitos-inmuebles-27246340,110.0,-34.90701,-56.14706
3 Dormitorios en Punta Carretas,279000,143.0,https://www.gallito.com.uy/sarmiento-prox-rambla-pu-con-gge-inmuebles-25310723,143.0,-34.91487,-56.16365
4 Dormitorios en Prado,280000,150.0,https://www.gallito.com.uy/excelente-propiedad-en-san-felipe-y-santiago-4-dormit-inmuebles-22253309,190.0,-34.86391,-56.20136
Más de 4 dormitorios en Pocitos,280000,200.0,https://www.gallito.com.uy/casatroja-venta-casa-en-pocitos-inmuebles-26193641,200.0,,
2 Dormitorios en Malvin,280000,90.0,https://www.gallito.com.uy/una-planta-dos-de-rambla-luminosa-jardin-cochera-fondo-inmuebles-27569330,225.0,-34.89282,-56.10482
3 Dormitorios en Parque Batlle,287000,173.0,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-parque-batlle-rep-de-inmuebles-27586241,211.0,-34.89101,-56.14471
Más de 4 dormitorios en La Blanqueada,289000,209.0,https://www.gallito.com.uy/venta-casa-para-inversion-la-blanqueada-alta-renta-inmuebles-26443277,209.0,,
4 Dormitorios en Palermo,289000,230.0,https://www.gallito.com.uy/casa-en-venta-reciclada-palermo-4-dormitorios-4-baños-fondo-inmuebles-24683251,230.0,-34.91072,-56.18225
3 Dormitorios en Prado,290000,200.0,https://www.gallito.com.uy/ifer&olivera-castro-esq-islas-canarias-inmuebles-25795923,200.0,-34.85207,-56.20676
3 Dormitorios en La Blanqueada,290000,90.0,https://www.gallito.com.uy/se-vende-en-la-blanqueada-inmuebles-27387816,125.0,-34.90721,-56.19027
2 Dormitorios en Perez Castellanos,290000,,https://www.gallito.com.uy/imperial-vendecasa-2-dormt-fondo-parrillero-cochera-inmuebles-27267070,600.0,-34.86032,-56.14855
Más de 4 dormitorios en Malvin,295000,471.0,https://www.gallito.com.uy/venta-malvin-sur-casa-deposito-oficinas-inmuebles-26744888,644.0,-34.89007,-56.12674
3 Dormitorios en Palermo,298000,132.0,https://www.gallito.com.uy/casatroja-venta-casa-punta-carretas-inmuebles-26319649,131.0,,
2 Dormitorios en Tres Cruces,298000,,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-con-renta-en-tres-cruces-inmuebles-26779231,116.0,-34.89496,-56.16864
Más de 4 dormitorios en Prado,300000,1.0,https://www.gallito.com.uy/casatroja-venta-dos-casas-mismo-padron-ideal-dos-familias-inmuebles-26272982,135.0,,
2 Dormitorios en Buceo,300000,80.0,https://www.gallito.com.uy/sobre-calle-tranquila-a-pasos-de-todo-impecable-divina-inmuebles-27336766,272.0,-34.89384,-56.12963
Más de 4 dormitorios en Cerrito,310000,250.0,https://www.gallito.com.uy/casa-en-ph-gral-flores-y-leon-perez-gge-3-autos-y-patio-inmuebles-27323988,375.0,-34.85514,-56.16297
Más de 4 dormitorios en Cordon,310000,,https://www.gallito.com.uy/casa-en-venta-cordã³n-inmuebles-27352988,300.0,-34.90725,-56.17081
3 Dormitorios en Parque Batlle,310000,295.0,https://www.gallito.com.uy/casa-en-padron-unico-con-garage-doble-y-fondo-con-parrillero-inmuebles-27548382,295.0,,
Más de 4 dormitorios en Parque Rodo,310000,,https://www.gallito.com.uy/casa-en-venta-parque-rodã³-inmuebles-27352989,300.0,-34.90725,-56.17081
Más de 4 dormitorios en Barrio Sur,315000,488.0,https://www.gallito.com.uy/venta-de-oficinas-barrio-sur-inmuebles-25161351,488.0,,
3 Dormitorios en Pocitos,318000,86.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-garage-parrillero-a-estrenar-inmuebles-27576247,118.0,,
Más de 4 dormitorios en Brazo Oriental,320000,266.0,https://www.gallito.com.uy/venta-de-casa-padron-unico-inmuebles-27430470,242.0,-34.86099,-56.18439
3 Dormitorios en Colon,321000,313.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-colon-inmuebles-26147383,1076.0,-34.80658,-56.22347
3 Dormitorios en Malvin Norte,328000,163.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-malvin-norte-inmuebles-27448356,270.0,-34.88739,-56.13118
3 Dormitorios en Prado,330000,100.0,https://www.gallito.com.uy/jardines-del-prado-para-ocupar-ya-consulte-promocion-ca-inmuebles-24756324,1.0,,
1 Dormitorio en Otro,330000,,https://www.gallito.com.uy/casa-terreno-venta-montevideo-imasuy-rg-inmuebles-27466299,517.0,-34.88831,-56.12961
2 Dormitorios en Malvin,330000,74.0,https://www.gallito.com.uy/venta-casa-de-2-dormitorios-jardin-y-parrillero-en-malvin-inmuebles-26707937,177.0,-34.88991,-56.10657
3 Dormitorios en Otro,330000,224.0,https://www.gallito.com.uy/2-casas-pu-venta-montevideo-cochera-3-dormitorios-patio-a-inmuebles-26266687,370.0,-34.89004,-56.1212
1 Dormitorio en Buceo,330000,,https://www.gallito.com.uy/casa-terreno-venta-buceo-montevideo-imasuy-rg-inmuebles-27466297,517.0,-34.88831,-56.12961
3 Dormitorios en Punta Gorda,335000,140.0,https://www.gallito.com.uy/parque-baroffio-2-plantas-3dorm-2baños-barbacoa-piscina-inmuebles-26622513,120.0,-34.88695,-56.08948
3 Dormitorios en Malvin,335000,170.0,https://www.gallito.com.uy/excelente-zona-todo-a-nuevo-amplia-luminosa-barbacoa-inmuebles-27229508,200.0,,
4 Dormitorios en Punta Gorda,340000,112.0,https://www.gallito.com.uy/casa-2-plantas-4-dormitorios-2-garage-parrillero-inmuebles-26150567,144.0,,
3 Dormitorios en Goes,340000,,https://www.gallito.com.uy/gran-propiedad-vivienda-o-empresa-inmuebles-27433981,500.0,-34.87972,-56.17808
3 Dormitorios en Atahualpa,340000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-atahualpa-inmuebles-27543690,382.0,-34.91337,-54.94264
3 Dormitorios en Carrasco Norte,348000,200.0,https://www.gallito.com.uy/casa-en-carrasco-norte-inmuebles-26664386,505.0,-34.88285,-56.08483
4 Dormitorios en Punta Carretas,349000,142.0,https://www.gallito.com.uy/vendo-casa-en-punta-carretas-4-dormitorios-2-baños-garaje-inmuebles-26755985,81.0,-34.9146,-56.1601
2 Dormitorios en Centro,350000,577.0,https://www.gallito.com.uy/venta-local-padron-con-excelente-ubicacion-centro-inmuebles-21015372,577.0,-34.90324,-56.19393
3 Dormitorios en Prado,350000,120.0,https://www.gallito.com.uy/ifer&olivera-americo-vespucio-y-v-benavidez-inmuebles-27144486,120.0,-34.86856,-56.19356
3 Dormitorios en Malvin,350000,204.0,https://www.gallito.com.uy/inversion-segura-actualmente-alquilada-con-excelente-inmuebles-27573338,307.0,-34.8926,-56.1192
3 Dormitorios en Carrasco Norte,350000,100.0,https://www.gallito.com.uy/gran-terreno-vivienda-o-proyectos-varios-inmuebles-23690227,1000.0,-34.87101,-56.06253
Más de 4 dormitorios en Prado,360000,250.0,https://www.gallito.com.uy/excelente-casa-pu-en-el-corazon-del-prado-inmuebles-23493724,199.0,-34.86709,-56.20538
3 Dormitorios en Carrasco,360000,125.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-jardin-con-parrillero-inmuebles-25735974,164.0,,
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-tajes-y-lancasteriana-boa-inmuebles-25855280,113.0,,
3 Dormitorios en Parque Rodo,360000,114.0,https://www.gallito.com.uy/de-estilo-con-gran-localizacion-inmuebles-25919237,114.0,,
3 Dormitorios en Punta Carretas,360000,,https://www.gallito.com.uy/oportunidad-de-estilo-con-gran-localizacion-inmuebles-25089340,114.0,,
4 Dormitorios en Carrasco,360000,130.0,https://www.gallito.com.uy/hermosa-casa-con-jardin-al-frente-y-patio-con-parrillero-inmuebles-27245424,230.0,-34.87861,-56.06705
4 Dormitorios en Carrasco,367000,140.0,https://www.gallito.com.uy/venta-casa-ph-de-4-dormitorios-jardin-y-garage-en-carrasco-inmuebles-27565030,150.0,,
Más de 4 dormitorios en Malvin,368000,233.0,https://www.gallito.com.uy/casa-en-malvin-5-dormitorios-padron-unico-a-300m-de-la-inmuebles-27031445,404.0,-34.89423,-56.0979
3 Dormitorios en Cordon,375000,118.0,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-en-cordon-con-garaje-inmuebles-27117944,118.0,-34.90109,-56.16894
4 Dormitorios en Lezica,380000,340.0,https://www.gallito.com.uy/excelente-propiedad-en-barrio-lezica-muy-buen-terreno-inmuebles-27378720,1475.0,-34.80714,-56.25644
Más de 4 dormitorios en Atahualpa,380000,132.0,https://www.gallito.com.uy/casa-en-venta-de-5-dormitorios-y-3-baños-c-garage-x-2-inmuebles-26242470,200.0,-34.85929,-56.18969
3 Dormitorios en Malvin,380000,130.0,https://www.gallito.com.uy/hermosa-casa-en-malvin-no-dude-en-llamar-inmuebles-26670730,180.0,-34.89415,-56.10301
4 Dormitorios en Pocitos Nuevo,390000,233.0,https://www.gallito.com.uy/casatroja-venta-casa-ph-en-pocitos-nuevo-inmuebles-25917531,233.0,,
Más de 4 dormitorios en Prado,390000,360.0,https://www.gallito.com.uy/casa-venta-5-habitaciones-prado-montevideo-imasuy-r-inmuebles-27363651,558.0,-34.87386,-56.20075
Más de 4 dormitorios en Jacinto Vera,395000,304.0,https://www.gallito.com.uy/sobre-br-artigas-padron-unico-de-633-metros-inmuebles-25795174,633.0,-34.87038,-56.17359
3 Dormitorios en Malvin,398000,220.0,https://www.gallito.com.uy/imperdible-para-entrar-grandes-ambientes-todo-reciclado-inmuebles-27155339,435.0,-34.893,-56.1175
Más de 4 dormitorios en Palermo,400000,275.0,https://www.gallito.com.uy/oportunidad-unica-en-palermo-barrio-sur-bajo-ley-vis-inmuebles-27190363,275.0,-34.90667,-56.18726
4 Dormitorios en Jacinto Vera,400000,485.0,https://www.gallito.com.uy/en-exclusividad-impecable-ideal-flia-numerosa-si-banco-inmuebles-27097460,483.0,,
Más de 4 dormitorios en Tres Cruces,400000,,https://www.gallito.com.uy/ideal-clinica-medica-o-similar-inmuebles-25089290,336.0,,
Más de 4 dormitorios en Brazo Oriental,405000,,https://www.gallito.com.uy/venta-dos-casas-en-mismo-padron-–-barrio-brazo-oriental-inmuebles-24986421,400.0,-34.86759,-56.17369
3 Dormitorios en Malvin,410000,,https://www.gallito.com.uy/casa-en-venta-malvã­n-inmuebles-27382917,339.0,-34.89107,-56.10586
3 Dormitorios en Carrasco Norte,420000,165.0,https://www.gallito.com.uy/excelente-oportunidad-inmuebles-26505032,813.0,-34.8727,-56.05596
3 Dormitorios en Prado,430000,,https://www.gallito.com.uy/hermosa-casa-sobre-islas-canarias-esq-castro-inmuebles-26410240,845.0,-34.91337,-54.94264
3 Dormitorios en Prado,435000,,https://www.gallito.com.uy/importante-residencia-sobre-bulevar-artigas-inmuebles-26869814,242.0,,
4 Dormitorios en Prado,435000,242.0,https://www.gallito.com.uy/importante-residencia-sobre-bulevar-artigas-inmuebles-26848546,242.0,,
Más de 4 dormitorios en Prado,440000,566.0,https://www.gallito.com.uy/venta-casa-empresa-prado-l-a-de-herrera-inmuebles-27511216,566.0,-34.86154,-56.18537
Más de 4 dormitorios en Carrasco,445000,265.0,https://www.gallito.com.uy/oportunidad-2-casas-en-padron-unico-carrasco-inmuebles-26917794,750.0,-34.87186,-56.06897
1 Ambiente en Ciudad Vieja,450000,607.0,https://www.gallito.com.uy/venta-edificio-ciudad-vieja-excelente-ubicacion-inmuebles-23800174,607.0,-34.90562,-56.21036
4 Dormitorios en Punta Gorda,450000,192.0,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-c-cochera-en-punta-gorda-inmuebles-27352782,375.0,-34.89217,-56.08775
3 Dormitorios en Ciudad Vieja,450000,289.0,https://www.gallito.com.uy/venta-gran-padron-ciudad-vieja-oportunidad-inversion-inmuebles-20655560,947.0,-34.90509,-56.20046
3 Dormitorios en Malvin,450000,140.0,https://www.gallito.com.uy/chalet-p-unico-una-planta-fondo-barbacoa-jardin-inmuebles-27245814,340.0,,
3 Dormitorios en Prado,480000,,https://www.gallito.com.uy/oficina-sosa-excelente-ubicaciã³n-en-el-prado-casa-padrã³-inmuebles-26055865,386.0,-34.86123,-56.1961
4 Dormitorios en Punta Carretas,487000,155.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-3-baño-garaje-punta-carretas-inmuebles-27406049,177.0,-34.91999,-56.16105
3 Dormitorios en Prado,495000,281.0,https://www.gallito.com.uy/ifer&olivera-suarez-prox-jc-blanco-inmuebles-26505055,281.0,-34.86592,-56.19588
4 Dormitorios en Prado,495000,334.0,https://www.gallito.com.uy/venta-elegante-y-completa-propiedad-inmuebles-27478260,486.0,,
4 Dormitorios en Pocitos,498000,201.0,https://www.gallito.com.uy/confortable-ph-mayoritaria-inmuebles-27535310,578.0,-34.90848,-56.15113
4 Dormitorios en Buceo,540000,283.0,https://www.gallito.com.uy/venta-hermosa-propiedad-en-buceo-inmuebles-27369963,570.0,,
3 Dormitorios en Carrasco,540000,250.0,https://www.gallito.com.uy/dueño-vende-calido-chalet-en-casco-antiguo-de-carrasco-sur-inmuebles-27388260,412.0,-34.90721,-56.19027
4 Dormitorios en Punta Carretas,547000,159.0,https://www.gallito.com.uy/venta-de-casa-de-4-dormitorios-3-baños-y-2-garajes-en-punt-inmuebles-27544587,375.0,-34.92624,-56.16123
4 Dormitorios en Punta Carretas,550000,399.0,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-c-cochera-en-punta-carretas-inmuebles-27514448,399.0,-34.91786,-56.16589
1 Ambiente en Union,550000,418.0,https://www.gallito.com.uy/casa-sobre-avenida-con12-habitaciones-inmuebles-27143183,486.0,-34.87276,-56.13617
2 Dormitorios en Punta Gorda,555000,160.0,https://www.gallito.com.uy/casa-de-revista-en-lo-mejor-de-punta-gorda-inmuebles-26743821,305.0,,
3 Dormitorios en Ciudad Vieja,570000,169.0,https://www.gallito.com.uy/casatroja-venta-casa-en-ciudad-vieja-inmuebles-21415774,169.0,,
Más de 4 dormitorios en Punta Gorda,575000,281.0,https://www.gallito.com.uy/casatroja-venta-casa-sobre-la-rambla-inmuebles-22232740,419.0,,
4 Dormitorios en Carrasco,580000,,https://www.gallito.com.uy/casa-en-venta-carrasco-sur-inmuebles-27485576,1.0,-34.88253,-56.04039
3 Dormitorios en Carrasco,590000,156.0,https://www.gallito.com.uy/casa-en-venta-en-carrasco-sur-inmuebles-26118112,192.0,,
4 Dormitorios en Parque Batlle,590000,300.0,https://www.gallito.com.uy/gran-propiedad-a-mts-del-parque-villa-dolores-inmuebles-27107468,372.0,,
3 Dormitorios en Pocitos,595000,222.0,https://www.gallito.com.uy/espectacular-casa-reciclada-en-inmejorable-zona-de-pocitos-inmuebles-25668247,128.0,-34.91388,-56.15144
Más de 4 dormitorios en Buceo,600000,324.0,https://www.gallito.com.uy/venta-casa-3-apartamentos-buceo-ideal-inversor-con-renta-inmuebles-25683227,487.0,-34.89188,-56.12765
